period,practice_code,lsoa,population
01/10/2018,B82100,E01013444,372
01/10/2018,B82100,E01013445,329
01/10/2018,B82100,E01013446,213
01/10/2018,B82100,E01013447,204
01/10/2018,B82100,E01013448,219
01/10/2018,B82100,E01013449,213
01/10/2018,B82100,E01027684,23
01/10/2018,B82100,E01027875,100
01/10/2018,B82103,E01013379,240
01/10/2018,B82103,E01013380,308
01/10/2018,B82103,E01013381,173
01/10/2018,B82103,E01013382,54
01/10/2018,B82103,E01013383,206
01/10/2018,B82103,E01013384,143
01/10/2018,B82103,E01013385,38
01/10/2018,B82103,E01013386,33
01/10/2018,B82103,E01013387,161
01/10/2018,B82103,E01013388,108
01/10/2018,B82103,E01013389,157
01/10/2018,B82103,E01013398,21
01/10/2018,B82103,E01013399,25
01/10/2018,B82103,E01013401,25
01/10/2018,B82103,E01013402,21
01/10/2018,B82103,E01013405,21
01/10/2018,B82103,E01013406,30
01/10/2018,B82103,E01013419,61
01/10/2018,B82103,E01013420,26
01/10/2018,B82105,E01011697,39
01/10/2018,B82105,E01011707,23
01/10/2018,B82105,E01011709,26
01/10/2018,B82105,E01011710,56
01/10/2018,B82105,E01011712,93
01/10/2018,B82105,E01013421,46
01/10/2018,B82105,E01027684,159
01/10/2018,B82105,E01027875,757
01/10/2018,B82105,E01027888,344
01/10/2018,B82105,E01027904,1013
01/10/2018,B82105,E01027916,21
01/10/2018,B82105,E01027918,1287
01/10/2018,B82105,E01027919,1004
01/10/2018,B82105,E01027920,979
01/10/2018,B82105,E01027921,1480
01/10/2018,B82105,E01027922,1232
01/10/2018,B82619,E01027622,54
01/10/2018,B82619,E01027774,57
01/10/2018,B82619,E01027775,58
01/10/2018,B82619,E01027778,288
01/10/2018,B82619,E01027782,453
01/10/2018,B82619,E01027786,26
01/10/2018,B82619,E01027797,95
01/10/2018,B82619,E01027799,111
01/07/2018,B81036,E01013022,24
01/07/2018,B81036,E01013052,2086
01/07/2018,B81036,E01013053,1392
01/07/2018,B81036,E01013054,2195
01/07/2018,B81036,E01013055,1474
01/07/2018,B81036,E01013056,1679
01/07/2018,B81036,E01013057,504
01/07/2018,B81036,E01013058,1459
01/07/2018,B81036,E01013059,812
01/07/2018,B81036,E01013060,38
01/07/2018,B81036,E01013061,24
01/07/2018,B81036,E01013119,1147
01/07/2018,B81036,E01013120,128
01/07/2018,B81036,E01013122,877
01/07/2018,B81036,E01013123,34
01/07/2018,B81036,E01013124,59
01/07/2018,B81036,E01013125,150
01/07/2018,B81036,E01013126,1129
01/07/2018,B81036,E01013127,803
01/07/2018,B81036,E01027803,25
01/07/2018,B82002,E01027594,1701
01/07/2018,B82002,E01027595,1337
01/07/2018,B82002,E01027596,1292
01/07/2018,B82002,E01027600,596
01/07/2018,B82002,E01027601,458
01/07/2018,B82002,E01027619,279
01/07/2018,B82002,E01027622,441
01/07/2018,B82002,E01027634,542
01/07/2018,B82002,E01027635,34
01/07/2018,B82002,E01027636,516
01/07/2018,B82005,E01013335,443
01/07/2018,B82005,E01013336,332
01/07/2018,B82005,E01013337,358
01/07/2018,B82005,E01013338,1019
01/07/2018,B82005,E01013339,452
01/07/2018,B82005,E01013340,86
01/07/2018,B82005,E01013341,140
01/07/2018,B82005,E01013342,72
01/07/2018,B82005,E01013343,231
01/07/2018,B82005,E01013344,151
01/07/2018,B82005,E01013345,257
01/07/2018,B82005,E01013346,356
01/07/2018,B82005,E01013347,558
01/07/2018,B82005,E01013348,449
01/07/2018,B82005,E01013349,769
01/07/2018,B82005,E01013350,668
01/07/2018,B82005,E01013351,94
01/07/2018,B82005,E01013352,72
01/07/2018,B82005,E01013353,483
01/07/2018,B82005,E01013354,281
01/07/2018,B82005,E01013355,279
01/07/2018,B82005,E01013356,269
01/07/2018,B82005,E01013357,556
01/07/2018,B82005,E01013358,303
01/07/2018,B82005,E01013359,551
01/07/2018,B82005,E01013360,1284
01/07/2018,B82005,E01013361,430
01/07/2018,B82005,E01013362,911
01/07/2018,B82005,E01013363,676
01/07/2018,B82005,E01013364,480
01/07/2018,B82005,E01013365,1954
01/07/2018,B82005,E01013366,247
01/07/2018,B82005,E01013368,386
01/07/2018,B82005,E01013369,278
01/07/2018,B82005,E01013370,36
01/07/2018,B82005,E01013371,44
01/07/2018,B82005,E01013372,21
01/07/2018,B82005,E01013373,55
01/07/2018,B82005,E01013374,56
01/07/2018,B82005,E01013375,40
01/07/2018,B82005,E01013376,44
01/07/2018,B82005,E01013377,55
01/07/2018,B82005,E01013378,448
01/07/2018,B82005,E01013379,817
01/07/2018,B82005,E01013380,753
01/07/2018,B82005,E01013381,928
01/07/2018,B82005,E01013382,1117
01/07/2018,B82005,E01013383,958
01/07/2018,B82005,E01013384,1081
01/07/2018,B82005,E01013385,1007
01/07/2018,B82005,E01013386,1037
01/07/2018,B82005,E01013387,875
01/07/2018,B82005,E01013388,492
01/07/2018,B82005,E01013389,748
01/07/2018,B82005,E01013390,682
01/07/2018,B82005,E01013391,490
01/07/2018,B82005,E01013392,744
01/07/2018,B82005,E01013393,675
01/07/2018,B82005,E01013394,448
01/07/2018,B82005,E01013395,448
01/07/2018,B82005,E01013396,330
01/07/2018,B82005,E01013397,377
01/07/2018,B82005,E01013398,986
01/07/2018,B82005,E01013399,1341
01/07/2018,B82005,E01013400,652
01/07/2018,B82005,E01013401,962
01/07/2018,B82005,E01013402,634
01/07/2018,B82005,E01013403,713
01/07/2018,B82005,E01013404,225
01/07/2018,B82005,E01013405,420
01/07/2018,B82005,E01013406,1010
01/07/2018,B82005,E01013407,125
01/07/2018,B82005,E01013408,105
01/07/2018,B82005,E01013409,291
01/07/2018,B82005,E01013410,132
01/07/2018,B82005,E01013411,231
01/07/2018,B82005,E01013412,310
01/07/2018,B82005,E01013413,381
01/07/2018,B82005,E01013414,223
01/07/2018,B82005,E01013416,581
01/07/2018,B82005,E01013417,197
01/07/2018,B82005,E01013418,846
01/07/2018,B82005,E01013419,1291
01/07/2018,B82005,E01013420,902
01/07/2018,B82005,E01013421,141
01/07/2018,B82005,E01013422,257
01/07/2018,B82005,E01013423,44
01/07/2018,B82005,E01013424,60
01/07/2018,B82005,E01013425,94
01/07/2018,B82005,E01013426,109
01/07/2018,B82005,E01013427,88
01/07/2018,B82005,E01013428,844
01/07/2018,B82005,E01013429,615
01/07/2018,B82005,E01013430,129
01/07/2018,B82005,E01013431,546
01/07/2018,B82005,E01013432,593
01/07/2018,B82005,E01013433,428
01/07/2018,B82005,E01013434,463
01/07/2018,B82005,E01013435,538
01/07/2018,B82005,E01013436,68
01/07/2018,B82005,E01013437,121
01/07/2018,B82005,E01013438,25
01/07/2018,B82005,E01013439,30
01/07/2018,B82005,E01013440,22
01/07/2018,B82005,E01013441,351
01/07/2018,B82005,E01013442,350
01/07/2018,B82005,E01013443,701
01/07/2018,B82005,E01013444,420
01/07/2018,B82005,E01013445,569
01/07/2018,B82005,E01013446,818
01/07/2018,B82005,E01013447,901
01/07/2018,B82005,E01013448,647
01/07/2018,B82005,E01013449,543
01/07/2018,B82005,E01013450,327
01/07/2018,B82005,E01013451,23
01/07/2018,B82005,E01013452,76
01/07/2018,B82005,E01027619,36
01/07/2018,B82005,E01027684,24
01/07/2018,B82005,E01027696,1531
01/07/2018,B82005,E01027797,23
01/07/2018,B82005,E01027875,46
01/07/2018,B82005,E01027900,28
01/07/2018,B82005,E01027901,28
01/07/2018,B82005,E01027902,44
01/07/2018,B82005,E01027903,33
01/07/2018,B82005,E01033067,476
01/07/2018,B82005,E01033068,319
01/07/2018,B82005,E01033069,331
01/07/2018,B82005,E01033070,210
01/07/2018,B82018,E01013022,70
01/07/2018,B82018,E01013365,86
01/07/2018,B82018,E01013450,621
01/07/2018,B82018,E01013452,270
01/07/2018,B82018,E01027876,144
01/07/2018,B82018,E01027877,222
01/07/2018,B82018,E01027897,271
01/07/2018,B82018,E01027900,1655
01/07/2018,B82018,E01027901,392
01/07/2018,B82018,E01027902,727
01/07/2018,B82018,E01027903,1421
01/07/2018,B82021,E01013335,63
01/07/2018,B82021,E01013336,48
01/07/2018,B82021,E01013337,92
01/07/2018,B82021,E01013338,98
01/07/2018,B82021,E01013339,98
01/07/2018,B82021,E01013340,91
01/07/2018,B82021,E01013341,59
01/07/2018,B82021,E01013342,87
01/07/2018,B82021,E01013346,26
01/07/2018,B82021,E01013353,136
01/07/2018,B82021,E01013354,60
01/07/2018,B82021,E01013355,161
01/07/2018,B82021,E01013356,80
01/07/2018,B82021,E01013357,546
01/07/2018,B82021,E01013358,553
01/07/2018,B82021,E01013359,74
01/07/2018,B82021,E01013364,24
01/07/2018,B82021,E01013366,28
01/07/2018,B82021,E01013383,24
01/07/2018,B82021,E01013390,72
01/07/2018,B82021,E01013391,543
01/07/2018,B82021,E01013392,69
01/07/2018,B82021,E01013393,111
01/07/2018,B82021,E01013394,67
01/07/2018,B82021,E01013395,251
01/07/2018,B82021,E01013396,122
01/07/2018,B82021,E01013397,423
01/07/2018,B82021,E01013412,281
01/07/2018,B82021,E01013413,305
01/07/2018,B82021,E01013414,138
01/07/2018,B82021,E01013416,382
01/07/2018,B82021,E01013417,1140
01/07/2018,B82021,E01013418,150
01/07/2018,B82021,E01013421,54
01/07/2018,B82021,E01013422,44
01/07/2018,B82021,E01013423,34
01/07/2018,B82021,E01013424,24
01/07/2018,B82021,E01013425,50
01/07/2018,B82021,E01013427,35
01/07/2018,B82021,E01013431,23
01/07/2018,B82021,E01013432,27
01/07/2018,B82021,E01013435,22
01/07/2018,B82021,E01013441,82
01/07/2018,B82021,E01013442,34
01/07/2018,B82021,E01013443,88
01/07/2018,B82021,E01013444,54
01/07/2018,B82021,E01013445,76
01/07/2018,B82021,E01013446,37
01/07/2018,B82021,E01013447,43
01/07/2018,B82021,E01013448,48
01/07/2018,B82021,E01013449,82
01/07/2018,B82021,E01027875,90
01/07/2018,B82021,E01033068,179
01/07/2018,B82021,E01033069,145
01/07/2018,B82021,E01033070,26
01/07/2018,B82026,E01013335,466
01/07/2018,B82026,E01013336,374
01/07/2018,B82026,E01013337,530
01/07/2018,B82026,E01013338,388
01/07/2018,B82026,E01013339,454
01/07/2018,B82026,E01013341,25
01/07/2018,B82026,E01013346,26
01/07/2018,B82026,E01013348,46
01/07/2018,B82026,E01013351,51
01/07/2018,B82026,E01013353,174
01/07/2018,B82026,E01013354,169
01/07/2018,B82026,E01013355,138
01/07/2018,B82026,E01013356,140
01/07/2018,B82026,E01013357,154
01/07/2018,B82026,E01013358,82
01/07/2018,B82026,E01013359,198
01/07/2018,B82026,E01013370,1326
01/07/2018,B82026,E01013371,1343
01/07/2018,B82026,E01013372,1575
01/07/2018,B82026,E01013373,1393
01/07/2018,B82026,E01013374,1331
01/07/2018,B82026,E01013375,1150
01/07/2018,B82026,E01013376,1366
01/07/2018,B82026,E01013377,1451
01/07/2018,B82026,E01013379,38
01/07/2018,B82026,E01013385,43
01/07/2018,B82026,E01013386,81
01/07/2018,B82026,E01013387,56
01/07/2018,B82026,E01013388,99
01/07/2018,B82026,E01013389,29
01/07/2018,B82026,E01013390,92
01/07/2018,B82026,E01013391,97
01/07/2018,B82026,E01013392,221
01/07/2018,B82026,E01013393,125
01/07/2018,B82026,E01013394,156
01/07/2018,B82026,E01013395,123
01/07/2018,B82026,E01013396,243
01/07/2018,B82026,E01013397,106
01/07/2018,B82026,E01013404,885
01/07/2018,B82026,E01013405,478
01/07/2018,B82026,E01013406,447
01/07/2018,B82026,E01013407,928
01/07/2018,B82026,E01013408,773
01/07/2018,B82026,E01013409,714
01/07/2018,B82026,E01013410,1092
01/07/2018,B82026,E01013411,646
01/07/2018,B82026,E01013412,22
01/07/2018,B82026,E01013414,23
01/07/2018,B82026,E01013417,27
01/07/2018,B82026,E01013419,23
01/07/2018,B82026,E01013421,298
01/07/2018,B82026,E01013422,1124
01/07/2018,B82026,E01013423,34
01/07/2018,B82026,E01013425,29
01/07/2018,B82026,E01013426,1409
01/07/2018,B82026,E01013427,1228
01/07/2018,B82026,E01013429,53
01/07/2018,B82026,E01013430,158
01/07/2018,B82026,E01013432,70
01/07/2018,B82026,E01013433,35
01/07/2018,B82026,E01013434,62
01/07/2018,B82026,E01013435,30
01/07/2018,B82026,E01013436,483
01/07/2018,B82026,E01013437,925
01/07/2018,B82026,E01013438,266
01/07/2018,B82026,E01013439,160
01/07/2018,B82026,E01013440,322
01/07/2018,B82026,E01013441,274
01/07/2018,B82026,E01013442,523
01/07/2018,B82026,E01013443,319
01/07/2018,B82026,E01013444,468
01/07/2018,B82026,E01013445,372
01/07/2018,B82026,E01013446,354
01/07/2018,B82026,E01013447,280
01/07/2018,B82026,E01013448,285
01/07/2018,B82026,E01013449,368
01/07/2018,B82026,E01027601,40
01/07/2018,B82026,E01027619,73
01/07/2018,B82026,E01027684,93
01/07/2018,B82026,E01027696,187
01/07/2018,B82026,E01027797,110
01/07/2018,B82026,E01027799,40
01/07/2018,B82026,E01027875,22
01/07/2018,B82031,E01027886,103
01/07/2018,B82031,E01027887,32
01/07/2018,B82031,E01027888,1263
01/07/2018,B82031,E01027891,33
01/07/2018,B82031,E01027893,107
01/07/2018,B82031,E01027898,602
01/07/2018,B82031,E01027899,324
01/07/2018,B82031,E01027904,1091
01/07/2018,B82031,E01027914,1328
01/07/2018,B82031,E01027915,1439
01/07/2018,B82031,E01027916,1271
01/07/2018,B82031,E01027917,1790
01/07/2018,B82031,E01027922,22
01/07/2018,B82033,E01027774,204
01/07/2018,B82033,E01027776,1168
01/07/2018,B82033,E01027777,321
01/07/2018,B82033,E01027783,31
01/07/2018,B82033,E01027792,2098
01/07/2018,B82033,E01027793,1485
01/07/2018,B82033,E01027794,1943
01/07/2018,B82033,E01027795,1553
01/07/2018,B82033,E01027800,223
01/07/2018,B82033,E01027801,883
01/07/2018,B82033,E01027802,549
01/07/2018,B82041,E01027876,368
01/07/2018,B82041,E01027877,324
01/07/2018,B82041,E01027878,402
01/07/2018,B82041,E01027879,675
01/07/2018,B82041,E01027880,805
01/07/2018,B82041,E01027881,820
01/07/2018,B82041,E01027882,900
01/07/2018,B82041,E01027883,572
01/07/2018,B82041,E01027884,784
01/07/2018,B82041,E01027885,981
01/07/2018,B82041,E01027886,326
01/07/2018,B82041,E01027887,340
01/07/2018,B82041,E01027890,358
01/07/2018,B82041,E01027893,324
01/07/2018,B82041,E01027894,441
01/07/2018,B82041,E01027895,496
01/07/2018,B82041,E01027896,296
01/07/2018,B82041,E01027897,452
01/07/2018,B82041,E01027901,1140
01/07/2018,B82041,E01027902,626
01/07/2018,B82041,E01027903,70
01/07/2018,B82041,E01027905,487
01/07/2018,B82041,E01027906,225
01/07/2018,B82041,E01027907,257
01/07/2018,B82041,E01027908,236
01/07/2018,B82041,E01027909,434
01/07/2018,B82041,E01027910,1134
01/07/2018,B82041,E01027911,617
01/07/2018,B82041,E01027912,465
01/07/2018,B82041,E01027913,488
01/07/2018,B82047,E01013343,42
01/07/2018,B82047,E01013344,25
01/07/2018,B82047,E01013345,30
01/07/2018,B82047,E01013348,28
01/07/2018,B82047,E01013350,23
01/07/2018,B82047,E01013351,58
01/07/2018,B82047,E01013352,49
01/07/2018,B82047,E01013358,22
01/07/2018,B82047,E01013360,470
01/07/2018,B82047,E01013361,1094
01/07/2018,B82047,E01013362,690
01/07/2018,B82047,E01013363,1586
01/07/2018,B82047,E01013364,967
01/07/2018,B82047,E01013365,457
01/07/2018,B82047,E01013366,64
01/07/2018,B82047,E01013368,52
01/07/2018,B82047,E01013369,55
01/07/2018,B82047,E01013378,8328
01/07/2018,B82047,E01013379,56
01/07/2018,B82047,E01013380,130
01/07/2018,B82047,E01013381,112
01/07/2018,B82047,E01013382,43
01/07/2018,B82047,E01013383,195
01/07/2018,B82047,E01013384,267
01/07/2018,B82047,E01013385,28
01/07/2018,B82047,E01013387,47
01/07/2018,B82047,E01013388,34
01/07/2018,B82047,E01013389,52
01/07/2018,B82047,E01013390,33
01/07/2018,B82047,E01013391,67
01/07/2018,B82047,E01013393,22
01/07/2018,B82047,E01013398,549
01/07/2018,B82047,E01013399,222
01/07/2018,B82047,E01013400,711
01/07/2018,B82047,E01013401,472
01/07/2018,B82047,E01013402,930
01/07/2018,B82047,E01013403,807
01/07/2018,B82047,E01013406,25
01/07/2018,B82047,E01013412,97
01/07/2018,B82047,E01013413,53
01/07/2018,B82047,E01013414,96
01/07/2018,B82047,E01013416,86
01/07/2018,B82047,E01013417,50
01/07/2018,B82047,E01013418,73
01/07/2018,B82047,E01013419,456
01/07/2018,B82047,E01013420,867
01/07/2018,B82047,E01033067,242
01/07/2018,B82047,E01033068,122
01/07/2018,B82047,E01033069,85
01/07/2018,B82047,E01033070,605
01/07/2018,B82064,E01027594,101
01/07/2018,B82064,E01027595,103
01/07/2018,B82064,E01027596,66
01/07/2018,B82064,E01027600,119
01/07/2018,B82064,E01027601,123
01/07/2018,B82064,E01027619,1154
01/07/2018,B82064,E01027622,42
01/07/2018,B82064,E01027634,1448
01/07/2018,B82064,E01027636,26
01/07/2018,B82068,E01027627,42
01/07/2018,B82068,E01027636,27
01/07/2018,B82068,E01027775,152
01/07/2018,B82068,E01027776,28
01/07/2018,B82068,E01027777,43
01/07/2018,B82068,E01027780,1133
01/07/2018,B82068,E01027781,1087
01/07/2018,B82068,E01027782,44
01/07/2018,B82068,E01027783,216
01/07/2018,B82068,E01027784,100
01/07/2018,B82068,E01027800,345
01/07/2018,B82071,E01013340,931
01/07/2018,B82071,E01013341,875
01/07/2018,B82071,E01013342,1054
01/07/2018,B82071,E01013354,51
01/07/2018,B82071,E01013355,88
01/07/2018,B82071,E01013356,27
01/07/2018,B82071,E01013357,178
01/07/2018,B82071,E01013412,23
01/07/2018,B82071,E01013414,21
01/07/2018,B82071,E01013421,298
01/07/2018,B82071,E01013423,868
01/07/2018,B82071,E01013424,928
01/07/2018,B82071,E01013425,1070
01/07/2018,B82071,E01027875,809
01/07/2018,B82073,E01011297,307
01/07/2018,B82073,E01011298,1274
01/07/2018,B82073,E01011299,55
01/07/2018,B82073,E01027888,210
01/07/2018,B82073,E01027891,544
01/07/2018,B82073,E01027892,239
01/07/2018,B82073,E01027893,938
01/07/2018,B82073,E01027894,907
01/07/2018,B82073,E01027895,446
01/07/2018,B82073,E01027898,2241
01/07/2018,B82073,E01027899,725
01/07/2018,B82073,E01027904,122
01/07/2018,B82073,E01027914,267
01/07/2018,B82073,E01027915,555
01/07/2018,B82073,E01027916,305
01/07/2018,B82073,E01027917,452
01/07/2018,B82073,E01027923,21
01/07/2018,B82074,E01027876,726
01/07/2018,B82074,E01027877,508
01/07/2018,B82074,E01027878,579
01/07/2018,B82074,E01027879,519
01/07/2018,B82074,E01027880,468
01/07/2018,B82074,E01027881,400
01/07/2018,B82074,E01027882,645
01/07/2018,B82074,E01027883,148
01/07/2018,B82074,E01027884,295
01/07/2018,B82074,E01027886,771
01/07/2018,B82074,E01027887,733
01/07/2018,B82074,E01027888,49
01/07/2018,B82074,E01027890,240
01/07/2018,B82074,E01027893,339
01/07/2018,B82074,E01027894,408
01/07/2018,B82074,E01027895,340
01/07/2018,B82074,E01027896,1296
01/07/2018,B82074,E01027897,1130
01/07/2018,B82074,E01027901,98
01/07/2018,B82074,E01027902,77
01/07/2018,B82074,E01027905,923
01/07/2018,B82074,E01027906,458
01/07/2018,B82074,E01027907,525
01/07/2018,B82074,E01027908,695
01/07/2018,B82074,E01027909,1173
01/07/2018,B82074,E01027910,1950
01/07/2018,B82074,E01027911,587
01/07/2018,B82074,E01027912,319
01/07/2018,B82074,E01027913,520
01/07/2018,B82077,E01027774,28
01/07/2018,B82077,E01027776,357
01/07/2018,B82077,E01027777,933
01/07/2018,B82077,E01027780,594
01/07/2018,B82077,E01027781,86
01/07/2018,B82077,E01027782,56
01/07/2018,B82077,E01027783,1459
01/07/2018,B82077,E01027784,1542
01/07/2018,B82077,E01027792,86
01/07/2018,B82077,E01027793,43
01/07/2018,B82077,E01027794,79
01/07/2018,B82077,E01027795,42
01/07/2018,B82077,E01027800,615
01/07/2018,B82079,E01027594,161
01/07/2018,B82079,E01027595,137
01/07/2018,B82079,E01027596,103
01/07/2018,B82079,E01027601,1163
01/07/2018,B82079,E01027622,1246
01/07/2018,B82079,E01027778,21
01/07/2018,B82079,E01027782,26
01/07/2018,B82079,E01027799,405
01/07/2018,B82080,E01013057,65
01/07/2018,B82080,E01013059,370
01/07/2018,B82080,E01013060,1889
01/07/2018,B82080,E01013061,1583
01/07/2018,B82080,E01013119,115
01/07/2018,B82080,E01013126,475
01/07/2018,B82080,E01013348,30
01/07/2018,B82080,E01013351,1205
01/07/2018,B82080,E01013352,1190
01/07/2018,B82080,E01013370,80
01/07/2018,B82080,E01013371,55
01/07/2018,B82080,E01013372,65
01/07/2018,B82080,E01013373,87
01/07/2018,B82080,E01013374,94
01/07/2018,B82080,E01013375,74
01/07/2018,B82080,E01013376,76
01/07/2018,B82080,E01013377,49
01/07/2018,B82080,E01013386,51
01/07/2018,B82080,E01013404,234
01/07/2018,B82080,E01013405,242
01/07/2018,B82080,E01013406,213
01/07/2018,B82080,E01013407,329
01/07/2018,B82080,E01013408,333
01/07/2018,B82080,E01013409,667
01/07/2018,B82080,E01013410,97
01/07/2018,B82080,E01013411,408
01/07/2018,B82080,E01013419,96
01/07/2018,B82080,E01013430,27
01/07/2018,B82080,E01013436,914
01/07/2018,B82080,E01013437,134
01/07/2018,B82080,E01013438,1637
01/07/2018,B82080,E01013439,1436
01/07/2018,B82080,E01013440,1542
01/07/2018,B82080,E01027601,92
01/07/2018,B82080,E01027622,71
01/07/2018,B82080,E01027778,162
01/07/2018,B82080,E01027782,30
01/07/2018,B82080,E01027797,1236
01/07/2018,B82080,E01027799,1138
01/07/2018,B82081,E01013022,63
01/07/2018,B82081,E01013057,1027
01/07/2018,B82081,E01013058,131
01/07/2018,B82081,E01013059,507
01/07/2018,B82081,E01013122,77
01/07/2018,B82081,E01013126,67
01/07/2018,B82081,E01013127,692
01/07/2018,B82081,E01013351,662
01/07/2018,B82081,E01013352,433
01/07/2018,B82081,E01013419,31
01/07/2018,B82081,E01013450,352
01/07/2018,B82081,E01013451,1254
01/07/2018,B82081,E01013452,1350
01/07/2018,B82081,E01027797,33
01/07/2018,B82081,E01027900,193
01/07/2018,B82083,E01013335,405
01/07/2018,B82083,E01013336,396
01/07/2018,B82083,E01013337,303
01/07/2018,B82083,E01013338,497
01/07/2018,B82083,E01013339,306
01/07/2018,B82083,E01013340,74
01/07/2018,B82083,E01013341,65
01/07/2018,B82083,E01013342,60
01/07/2018,B82083,E01013343,1208
01/07/2018,B82083,E01013344,1191
01/07/2018,B82083,E01013345,1207
01/07/2018,B82083,E01013346,1186
01/07/2018,B82083,E01013347,1115
01/07/2018,B82083,E01013348,1395
01/07/2018,B82083,E01013349,746
01/07/2018,B82083,E01013350,912
01/07/2018,B82083,E01013352,27
01/07/2018,B82083,E01013353,588
01/07/2018,B82083,E01013354,681
01/07/2018,B82083,E01013355,831
01/07/2018,B82083,E01013356,745
01/07/2018,B82083,E01013357,589
01/07/2018,B82083,E01013358,172
01/07/2018,B82083,E01013359,441
01/07/2018,B82083,E01013360,33
01/07/2018,B82083,E01013361,72
