"period","practice_code","lsoa","population"
"2018-01-01","B82083","E01013366","1059"
"2018-01-01","B82083","E01013368","1326"
"2018-01-01","B82083","E01013369","1047"
"2018-01-01","B82083","E01013370","63"
"2018-01-01","B82083","E01013371","87"
"2018-01-01","B82083","E01013372","54"
"2018-01-01","B82083","E01013373","82"
"2018-01-01","B82083","E01013374","88"
"2018-01-01","B82083","E01013375","44"
"2018-01-01","B82083","E01013376","43"
"2018-01-01","B82083","E01013377","104"
"2018-01-01","B82083","E01013378","32"
"2018-01-01","B82083","E01013379","180"
"2018-01-01","B82083","E01013380","448"
"2018-01-01","B82083","E01013381","197"
"2018-01-01","B82083","E01013382","377"
"2018-01-01","B82083","E01013383","635"
"2018-01-01","B82083","E01013384","194"
"2018-01-01","B82083","E01013385","257"
"2018-01-01","B82083","E01013386","460"
"2018-01-01","B82083","E01013387","226"
"2018-01-01","B82083","E01013388","129"
"2018-01-01","B82083","E01013389","154"
"2018-01-01","B82083","E01013390","513"
"2018-01-01","B82083","E01013391","434"
"2018-01-01","B82083","E01013392","415"
"2018-01-01","B82083","E01013393","413"
"2018-01-01","B82083","E01013394","495"
"2018-01-01","B82083","E01013395","385"
"2018-01-01","B82083","E01013396","591"
"2018-01-01","B82083","E01013397","323"
"2018-01-01","B82083","E01013398","68"
"2018-01-01","B82083","E01013399","160"
"2018-01-01","B82083","E01013400","155"
"2018-01-01","B82083","E01013401","116"
"2018-01-01","B82083","E01013402","65"
"2018-01-01","B82083","E01013403","62"
"2018-01-01","B82083","E01013404","196"
"2018-01-01","B82083","E01013405","216"
"2018-01-01","B82083","E01013406","299"
"2018-01-01","B82083","E01013407","69"
"2018-01-01","B82083","E01013408","88"
"2018-01-01","B82083","E01013409","122"
"2018-01-01","B82083","E01013410","102"
"2018-01-01","B82083","E01013411","184"
"2018-01-01","B82083","E01013412","112"
"2018-01-01","B82083","E01013413","96"
"2018-01-01","B82083","E01013414","66"
"2018-01-01","B82083","E01013416","144"
"2018-01-01","B82083","E01013417","158"
"2018-01-01","B82083","E01013418","72"
"2018-01-01","B82083","E01013419","144"
"2018-01-01","B82083","E01013420","117"
"2018-01-01","B82083","E01013421","160"
"2018-01-01","B82083","E01013422","200"
"2018-01-01","B82083","E01013423","45"
"2018-01-01","B82083","E01013425","61"
"2018-01-01","B82083","E01013426","76"
"2018-01-01","B82083","E01013427","74"
"2018-01-01","B82083","E01013428","771"
"2018-01-01","B82083","E01013429","1372"
"2018-01-01","B82083","E01013430","1187"
"2018-01-01","B82083","E01013431","1059"
"2018-01-01","B82083","E01013432","1165"
"2018-01-01","B82083","E01013433","860"
"2018-01-01","B82083","E01013434","910"
"2018-01-01","B82083","E01013435","806"
"2018-01-01","B82083","E01013436","78"
"2018-01-01","B82083","E01013437","74"
"2018-01-01","B82083","E01013438","56"
"2018-01-01","B82083","E01013439","47"
"2018-01-01","B82083","E01013440","23"
"2018-01-01","B82083","E01013441","476"
"2018-01-01","B82083","E01013442","283"
"2018-01-01","B82083","E01013443","352"
"2018-01-01","B82083","E01013444","278"
"2018-01-01","B82083","E01013445","287"
"2018-01-01","B82083","E01013446","288"
"2018-01-01","B82083","E01013447","262"
"2018-01-01","B82083","E01013448","320"
"2018-01-01","B82083","E01013449","461"
"2018-01-01","B82083","E01027601","21"
"2018-01-01","B82083","E01027619","476"
"2018-01-01","B82083","E01027684","25"
"2018-01-01","B82083","E01027875","44"
"2018-01-01","B82083","E01033067","214"
"2018-01-01","B82083","E01033068","208"
"2018-01-01","B82083","E01033069","130"
"2018-01-01","B82083","E01033070","1219"
"2018-01-01","B82097","E01027876","370"
"2018-01-01","B82097","E01027877","399"
"2018-01-01","B82097","E01027878","311"
"2018-01-01","B82097","E01027879","266"
"2018-01-01","B82097","E01027880","251"
"2018-01-01","B82097","E01027881","285"
"2018-01-01","B82097","E01027882","335"
"2018-01-01","B82097","E01027883","79"
"2018-01-01","B82097","E01027884","130"
"2018-01-01","B82097","E01027885","37"
"2018-01-01","B82097","E01027886","215"
"2018-01-01","B82097","E01027887","409"
"2018-01-01","B82097","E01027890","107"
"2018-01-01","B82097","E01027893","217"
"2018-01-01","B82097","E01027894","364"
"2018-01-01","B82097","E01027895","245"
"2018-01-01","B82097","E01027896","281"
"2018-01-01","B82097","E01027897","343"
"2018-01-01","B82097","E01027900","44"
"2018-01-01","B82097","E01027901","38"
"2018-01-01","B82097","E01027902","33"
"2018-01-01","B82097","E01027905","1063"
"2018-01-01","B82097","E01027906","942"
"2018-01-01","B82097","E01027907","800"
"2018-01-01","B82097","E01027908","779"
"2018-01-01","B82097","E01027909","617"
"2018-01-01","B82097","E01027910","996"
"2018-01-01","B82097","E01027911","303"
"2018-01-01","B82097","E01027912","119"
"2018-01-01","B82097","E01027913","249"
"2018-01-01","B82098","E01013335","76"
"2018-01-01","B82098","E01013336","47"
"2018-01-01","B82098","E01013337","109"
"2018-01-01","B82098","E01013338","124"
"2018-01-01","B82098","E01013339","77"
"2018-01-01","B82098","E01013340","176"
"2018-01-01","B82098","E01013341","174"
"2018-01-01","B82098","E01013342","133"
"2018-01-01","B82098","E01013343","371"
"2018-01-01","B82098","E01013344","279"
"2018-01-01","B82098","E01013345","169"
"2018-01-01","B82098","E01013346","202"
"2018-01-01","B82098","E01013347","75"
"2018-01-01","B82098","E01013348","184"
"2018-01-01","B82098","E01013349","53"
"2018-01-01","B82098","E01013350","160"
"2018-01-01","B82098","E01013353","138"
"2018-01-01","B82098","E01013354","84"
"2018-01-01","B82098","E01013355","123"
"2018-01-01","B82098","E01013356","73"
"2018-01-01","B82098","E01013357","440"
"2018-01-01","B82098","E01013358","343"
"2018-01-01","B82098","E01013359","136"
"2018-01-01","B82098","E01013360","96"
"2018-01-01","B82098","E01013361","241"
"2018-01-01","B82098","E01013362","152"
"2018-01-01","B82098","E01013363","322"
"2018-01-01","B82098","E01013364","272"
"2018-01-01","B82098","E01013365","146"
"2018-01-01","B82098","E01013366","779"
"2018-01-01","B82098","E01013368","399"
"2018-01-01","B82098","E01013369","569"
"2018-01-01","B82098","E01013378","67"
"2018-01-01","B82098","E01013379","156"
"2018-01-01","B82098","E01013380","171"
"2018-01-01","B82098","E01013381","124"
"2018-01-01","B82098","E01013382","107"
"2018-01-01","B82098","E01013383","364"
"2018-01-01","B82098","E01013384","162"
"2018-01-01","B82098","E01013385","103"
"2018-01-01","B82098","E01013386","193"
"2018-01-01","B82098","E01013387","173"
"2018-01-01","B82098","E01013388","118"
"2018-01-01","B82098","E01013389","100"
"2018-01-01","B82098","E01013390","243"
"2018-01-01","B82098","E01013391","285"
"2018-01-01","B82098","E01013392","80"
"2018-01-01","B82098","E01013393","116"
"2018-01-01","B82098","E01013394","65"
"2018-01-01","B82098","E01013395","139"
"2018-01-01","B82098","E01013396","95"
"2018-01-01","B82098","E01013397","192"
"2018-01-01","B82098","E01013398","61"
"2018-01-01","B82098","E01013399","113"
"2018-01-01","B82098","E01013400","191"
"2018-01-01","B82098","E01013401","66"
"2018-01-01","B82098","E01013402","71"
"2018-01-01","B82098","E01013403","95"
"2018-01-01","B82098","E01013404","74"
"2018-01-01","B82098","E01013405","91"
"2018-01-01","B82098","E01013406","151"
"2018-01-01","B82098","E01013407","55"
"2018-01-01","B82098","E01013408","32"
"2018-01-01","B82098","E01013409","46"
"2018-01-01","B82098","E01013410","58"
"2018-01-01","B82098","E01013411","69"
"2018-01-01","B82098","E01013412","1226"
"2018-01-01","B82098","E01013413","884"
"2018-01-01","B82098","E01013414","1132"
"2018-01-01","B82098","E01013416","429"
"2018-01-01","B82098","E01013417","444"
"2018-01-01","B82098","E01013418","487"
"2018-01-01","B82098","E01013419","159"
"2018-01-01","B82098","E01013420","116"
"2018-01-01","B82098","E01013422","54"
"2018-01-01","B82098","E01013423","26"
"2018-01-01","B82098","E01013424","34"
"2018-01-01","B82098","E01013425","35"
"2018-01-01","B82098","E01013426","32"
"2018-01-01","B82098","E01013427","30"
"2018-01-01","B82098","E01013428","112"
"2018-01-01","B82098","E01013429","101"
"2018-01-01","B82098","E01013431","82"
"2018-01-01","B82098","E01013432","121"
"2018-01-01","B82098","E01013433","74"
"2018-01-01","B82098","E01013434","108"
"2018-01-01","B82098","E01013435","101"
"2018-01-01","B82098","E01013441","68"
"2018-01-01","B82098","E01013442","46"
"2018-01-01","B82098","E01013443","60"
"2018-01-01","B82098","E01013444","40"
"2018-01-01","B82098","E01013445","61"
"2018-01-01","B82098","E01013446","98"
"2018-01-01","B82098","E01013447","64"
"2018-01-01","B82098","E01013448","69"
"2018-01-01","B82098","E01013449","58"
"2018-01-01","B82098","E01033067","579"
"2018-01-01","B82098","E01033068","387"
"2018-01-01","B82098","E01033069","399"
"2018-01-01","B82098","E01033070","853"
"2018-01-01","B82100","E01013335","310"
"2018-01-01","B82100","E01013336","426"
"2018-01-01","B82100","E01013337","321"
"2018-01-01","B82100","E01013338","251"
"2018-01-01","B82100","E01013339","245"
"2018-01-01","B82100","E01013340","38"
"2018-01-01","B82100","E01013341","38"
"2018-01-01","B82100","E01013342","105"
"2018-01-01","B82100","E01013353","165"
"2018-01-01","B82100","E01013354","96"
"2018-01-01","B82100","E01013355","70"
"2018-01-01","B82100","E01013356","107"
"2018-01-01","B82100","E01013357","92"
"2018-01-01","B82100","E01013358","71"
"2018-01-01","B82100","E01013359","189"
"2018-01-01","B82100","E01013390","48"
"2018-01-01","B82100","E01013391","75"
"2018-01-01","B82100","E01013392","203"
"2018-01-01","B82100","E01013393","117"
"2018-01-01","B82100","E01013394","199"
"2018-01-01","B82100","E01013395","167"
"2018-01-01","B82100","E01013396","205"
"2018-01-01","B82100","E01013397","136"
"2018-01-01","B82100","E01013416","22"
"2018-01-01","B82100","E01013417","26"
"2018-01-01","B82100","E01013421","314"
"2018-01-01","B82100","E01013422","129"
"2018-01-01","B82100","E01013423","288"
"2018-01-01","B82100","E01013424","261"
"2018-01-01","B82100","E01013425","262"
"2018-01-01","B82100","E01013426","60"
"2018-01-01","B82100","E01013427","56"
"2018-01-01","B82100","E01013429","29"
"2018-01-01","B82100","E01013432","23"
"2018-01-01","B82100","E01013433","22"
"2018-01-01","B82100","E01013441","294"
"2018-01-01","B82100","E01013442","269"
"2018-01-01","B82100","E01013443","242"
"2018-01-01","B82100","E01013444","388"
"2018-01-01","B82100","E01013445","329"
"2018-01-01","B82100","E01013446","226"
"2018-01-01","B82100","E01013447","210"
"2018-01-01","B82100","E01013448","213"
"2018-01-01","B82100","E01013449","220"
"2018-01-01","B82100","E01027684","27"
"2018-01-01","B82100","E01027875","94"
"2018-01-01","B82103","E01013379","227"
"2018-01-01","B82103","E01013380","285"
"2018-01-01","B82103","E01013381","161"
"2018-01-01","B82103","E01013382","48"
"2018-01-01","B82103","E01013383","191"
"2018-01-01","B82103","E01013384","138"
"2018-01-01","B82103","E01013385","37"
"2018-01-01","B82103","E01013386","34"
"2018-01-01","B82103","E01013387","160"
"2018-01-01","B82103","E01013388","96"
"2018-01-01","B82103","E01013389","154"
"2018-01-01","B82103","E01013399","26"
"2018-01-01","B82103","E01013401","26"
"2018-01-01","B82103","E01013406","23"
"2018-01-01","B82103","E01013419","68"
"2018-01-01","B82105","E01011697","38"
"2018-01-01","B82105","E01011707","24"
"2018-01-01","B82105","E01011709","26"
"2018-01-01","B82105","E01011710","56"
"2018-01-01","B82105","E01011712","89"
"2018-01-01","B82105","E01013421","46"
"2018-01-01","B82105","E01027684","131"
"2018-01-01","B82105","E01027875","747"
"2018-01-01","B82105","E01027888","338"
"2018-01-01","B82105","E01027904","995"
"2018-01-01","B82105","E01027918","1284"
"2018-01-01","B82105","E01027919","995"
"2018-01-01","B82105","E01027920","976"
"2018-01-01","B82105","E01027921","1476"
"2018-01-01","B82105","E01027922","1168"
"2018-01-01","B82619","E01027622","50"
"2018-01-01","B82619","E01027774","66"
"2018-01-01","B82619","E01027775","59"
"2018-01-01","B82619","E01027778","277"
"2018-01-01","B82619","E01027782","420"
"2018-01-01","B82619","E01027785","22"
"2018-01-01","B82619","E01027786","22"
"2018-01-01","B82619","E01027797","90"
"2018-01-01","B82619","E01027799","96"
"2017-10-01","All","E01011297","298"
"2017-10-01","All","E01011298","1287"
"2017-10-01","All","E01011299","56"
"2017-10-01","All","E01011697","34"
"2017-10-01","All","E01011707","24"
"2017-10-01","All","E01011709","26"
"2017-10-01","All","E01011710","57"
"2017-10-01","All","E01011712","87"
"2017-10-01","All","E01012922","22"
"2017-10-01","All","E01013022","161"
"2017-10-01","All","E01013052","1936"
"2017-10-01","All","E01013053","1372"
"2017-10-01","All","E01013054","2168"
"2017-10-01","All","E01013055","1530"
"2017-10-01","All","E01013056","1663"
"2017-10-01","All","E01013057","1590"
"2017-10-01","All","E01013058","1606"
"2017-10-01","All","E01013059","1669"
"2017-10-01","All","E01013060","1932"
"2017-10-01","All","E01013061","1621"
"2017-10-01","All","E01013119","1269"
"2017-10-01","All","E01013120","129"
"2017-10-01","All","E01013122","926"
"2017-10-01","All","E01013123","29"
"2017-10-01","All","E01013124","44"
"2017-10-01","All","E01013125","140"
"2017-10-01","All","E01013126","1632"
"2017-10-01","All","E01013127","1503"
"2017-10-01","All","E01013335","1761"
"2017-10-01","All","E01013336","1631"
"2017-10-01","All","E01013337","1735"
"2017-10-01","All","E01013338","2381"
"2017-10-01","All","E01013339","1635"
"2017-10-01","All","E01013340","1405"
"2017-10-01","All","E01013341","1392"
"2017-10-01","All","E01013342","1486"
"2017-10-01","All","E01013343","1827"
"2017-10-01","All","E01013344","1645"
"2017-10-01","All","E01013345","1636"
"2017-10-01","All","E01013346","1791"
"2017-10-01","All","E01013347","1745"
"2017-10-01","All","E01013348","2101"
"2017-10-01","All","E01013349","1554"
"2017-10-01","All","E01013350","1747"
"2017-10-01","All","E01013351","2048"
"2017-10-01","All","E01013352","1756"
"2017-10-01","All","E01013353","1652"
"2017-10-01","All","E01013354","1440"
"2017-10-01","All","E01013355","1726"
"2017-10-01","All","E01013356","1466"
"2017-10-01","All","E01013357","2554"
"2017-10-01","All","E01013358","1517"
"2017-10-01","All","E01013359","1608"
"2017-10-01","All","E01013360","1823"
"2017-10-01","All","E01013361","1844"
"2017-10-01","All","E01013362","1803"
"2017-10-01","All","E01013363","2498"
"2017-10-01","All","E01013364","1852"
"2017-10-01","All","E01013365","2723"
"2017-10-01","All","E01013366","2178"
"2017-10-01","All","E01013368","2108"
"2017-10-01","All","E01013369","1873"
"2017-10-01","All","E01013370","1483"
"2017-10-01","All","E01013371","1513"
"2017-10-01","All","E01013372","1658"
"2017-10-01","All","E01013373","1626"
"2017-10-01","All","E01013374","1565"
"2017-10-01","All","E01013375","1310"
"2017-10-01","All","E01013376","1538"
"2017-10-01","All","E01013377","1668"
"2017-10-01","All","E01013378","8111"
"2017-10-01","All","E01013379","1442"
"2017-10-01","All","E01013380","1762"
"2017-10-01","All","E01013381","1505"
"2017-10-01","All","E01013382","1694"
"2017-10-01","All","E01013383","2406"
"2017-10-01","All","E01013384","1811"
"2017-10-01","All","E01013385","1450"
"2017-10-01","All","E01013386","1873"
"2017-10-01","All","E01013387","1533"
"2017-10-01","All","E01013388","974"
"2017-10-01","All","E01013389","1247"
"2017-10-01","All","E01013390","1676"
"2017-10-01","All","E01013391","1978"
"2017-10-01","All","E01013392","1723"
"2017-10-01","All","E01013393","1546"
"2017-10-01","All","E01013394","1425"
"2017-10-01","All","E01013395","1517"
"2017-10-01","All","E01013396","1573"
"2017-10-01","All","E01013397","1542"
"2017-10-01","All","E01013398","1620"
"2017-10-01","All","E01013399","1840"
"2017-10-01","All","E01013400","1668"
"2017-10-01","All","E01013401","1594"
"2017-10-01","All","E01013402","1671"
"2017-10-01","All","E01013403","1690"
"2017-10-01","All","E01013404","1626"
"2017-10-01","All","E01013405","1437"
"2017-10-01","All","E01013406","2127"
"2017-10-01","All","E01013407","1514"
"2017-10-01","All","E01013408","1325"
"2017-10-01","All","E01013409","1833"
"2017-10-01","All","E01013410","1493"
"2017-10-01","All","E01013411","1544"
"2017-10-01","All","E01013412","1965"
"2017-10-01","All","E01013413","1728"
"2017-10-01","All","E01013414","1632"
"2017-10-01","All","E01013416","1650"
"2017-10-01","All","E01013417","2038"
"2017-10-01","All","E01013418","1641"
"2017-10-01","All","E01013419","2200"
"2017-10-01","All","E01013420","1996"
"2017-10-01","All","E01013421","1288"
"2017-10-01","All","E01013422","1811"
"2017-10-01","All","E01013423","1362"
"2017-10-01","All","E01013424","1311"
"2017-10-01","All","E01013425","1592"
"2017-10-01","All","E01013426","1680"
"2017-10-01","All","E01013427","1519"
"2017-10-01","All","E01013428","1674"
"2017-10-01","All","E01013429","2208"
"2017-10-01","All","E01013430","1495"
"2017-10-01","All","E01013431","1697"
"2017-10-01","All","E01013432","2015"
"2017-10-01","All","E01013433","1422"
"2017-10-01","All","E01013434","1530"
"2017-10-01","All","E01013435","1470"
"2017-10-01","All","E01013436","1526"
"2017-10-01","All","E01013437","1248"
"2017-10-01","All","E01013438","2001"
"2017-10-01","All","E01013439","1692"
"2017-10-01","All","E01013440","1917"
"2017-10-01","All","E01013441","1556"
"2017-10-01","All","E01013442","1509"
"2017-10-01","All","E01013443","1769"
"2017-10-01","All","E01013444","1671"
"2017-10-01","All","E01013445","1683"
"2017-10-01","All","E01013446","1814"
"2017-10-01","All","E01013447","1767"
"2017-10-01","All","E01013448","1561"
"2017-10-01","All","E01013449","1715"
"2017-10-01","All","E01013450","1327"
"2017-10-01","All","E01013451","1277"
"2017-10-01","All","E01013452","1692"
"2017-10-01","All","E01027594","1970"
"2017-10-01","All","E01027595","1592"
"2017-10-01","All","E01027596","1471"
"2017-10-01","All","E01027600","720"
"2017-10-01","All","E01027601","1885"
"2017-10-01","All","E01027619","2028"
"2017-10-01","All","E01027622","1881"
"2017-10-01","All","E01027627","41"
"2017-10-01","All","E01027634","1992"
"2017-10-01","All","E01027635","34"
"2017-10-01","All","E01027636","584"
"2017-10-01","All","E01027684","282"
"2017-10-01","All","E01027696","1670"
"2017-10-01","All","E01027774","306"
"2017-10-01","All","E01027775","209"
"2017-10-01","All","E01027776","1547"
"2017-10-01","All","E01027777","1301"
"2017-10-01","All","E01027778","456"
"2017-10-01","All","E01027780","1691"
"2017-10-01","All","E01027781","1210"
"2017-10-01","All","E01027782","577"
"2017-10-01","All","E01027783","1674"
"2017-10-01","All","E01027784","1643"
"2017-10-01","All","E01027792","2196"
"2017-10-01","All","E01027793","1519"
"2017-10-01","All","E01027794","1990"
"2017-10-01","All","E01027795","1633"
"2017-10-01","All","E01027797","1505"
"2017-10-01","All","E01027799","1671"
"2017-10-01","All","E01027800","1201"
"2017-10-01","All","E01027801","899"
"2017-10-01","All","E01027802","545"
"2017-10-01","All","E01027803","24"
"2017-10-01","All","E01027875","1824"
"2017-10-01","All","E01027876","1577"
"2017-10-01","All","E01027877","1390"
"2017-10-01","All","E01027878","1281"
"2017-10-01","All","E01027879","1444"
"2017-10-01","All","E01027880","1542"
"2017-10-01","All","E01027881","1422"
"2017-10-01","All","E01027882","1874"
"2017-10-01","All","E01027883","791"
"2017-10-01","All","E01027884","1202"
"2017-10-01","All","E01027885","1056"
"2017-10-01","All","E01027886","1424"
"2017-10-01","All","E01027887","1489"
"2017-10-01","All","E01027888","1829"
"2017-10-01","All","E01027890","720"
"2017-10-01","All","E01027891","582"
"2017-10-01","All","E01027892","239"
"2017-10-01","All","E01027893","1902"
"2017-10-01","All","E01027894","2072"
"2017-10-01","All","E01027895","1525"
"2017-10-01","All","E01027896","1916"
"2017-10-01","All","E01027897","2156"
"2017-10-01","All","E01027898","2851"
"2017-10-01","All","E01027899","1076"
"2017-10-01","All","E01027900","1888"
"2017-10-01","All","E01027901","1726"
"2017-10-01","All","E01027902","1543"
"2017-10-01","All","E01027903","1548"
"2017-10-01","All","E01027904","2217"
"2017-10-01","All","E01027905","2450"
"2017-10-01","All","E01027906","1613"
"2017-10-01","All","E01027907","1568"
"2017-10-01","All","E01027908","1683"
"2017-10-01","All","E01027909","2247"
"2017-10-01","All","E01027910","4017"
"2017-10-01","All","E01027911","1483"
"2017-10-01","All","E01027912","904"
"2017-10-01","All","E01027913","1251"
"2017-10-01","All","E01027914","1597"
"2017-10-01","All","E01027915","1829"
"2017-10-01","All","E01027916","1576"
"2017-10-01","All","E01027917","2141"
"2017-10-01","All","E01027918","1262"
"2017-10-01","All","E01027919","995"
"2017-10-01","All","E01027920","982"
"2017-10-01","All","E01027921","1479"
"2017-10-01","All","E01027922","1203"
"2017-10-01","All","E01033067","1502"
"2017-10-01","All","E01033068","1214"
"2017-10-01","All","E01033069","1060"
"2017-10-01","All","E01033070","2681"
"2017-10-01","B81036","E01012922","22"
"2017-10-01","B81036","E01013022","22"
"2017-10-01","B81036","E01013052","1936"
"2017-10-01","B81036","E01013053","1372"
"2017-10-01","B81036","E01013054","2168"
"2017-10-01","B81036","E01013055","1530"
"2017-10-01","B81036","E01013056","1663"
"2017-10-01","B81036","E01013057","502"
"2017-10-01","B81036","E01013058","1460"
"2017-10-01","B81036","E01013059","799"
"2017-10-01","B81036","E01013060","34"
"2017-10-01","B81036","E01013061","25"
"2017-10-01","B81036","E01013119","1164"
"2017-10-01","B81036","E01013120","129"
"2017-10-01","B81036","E01013122","842"
"2017-10-01","B81036","E01013123","29"
"2017-10-01","B81036","E01013124","44"
"2017-10-01","B81036","E01013125","140"
"2017-10-01","B81036","E01013126","1146"
"2017-10-01","B81036","E01013127","813"
"2017-10-01","B81036","E01027803","24"
"2017-10-01","B82002","E01027594","1727"
"2017-10-01","B82002","E01027595","1347"
"2017-10-01","B82002","E01027596","1296"
"2017-10-01","B82002","E01027600","600"
"2017-10-01","B82002","E01027601","475"
"2017-10-01","B82002","E01027619","275"
"2017-10-01","B82002","E01027622","479"
"2017-10-01","B82002","E01027634","534"
"2017-10-01","B82002","E01027635","34"
"2017-10-01","B82002","E01027636","530"
"2017-10-01","B82005","E01013335","453"
"2017-10-01","B82005","E01013336","326"
"2017-10-01","B82005","E01013337","366"
"2017-10-01","B82005","E01013338","1013"
"2017-10-01","B82005","E01013339","457"
"2017-10-01","B82005","E01013340","84"
"2017-10-01","B82005","E01013341","142"
"2017-10-01","B82005","E01013342","73"
"2017-10-01","B82005","E01013343","227"
"2017-10-01","B82005","E01013344","153"
"2017-10-01","B82005","E01013345","255"
"2017-10-01","B82005","E01013346","368"
"2017-10-01","B82005","E01013347","571"
"2017-10-01","B82005","E01013348","422"
"2017-10-01","B82005","E01013349","742"
"2017-10-01","B82005","E01013350","682"
"2017-10-01","B82005","E01013351","87"
"2017-10-01","B82005","E01013352","72"
"2017-10-01","B82005","E01013353","494"
"2017-10-01","B82005","E01013354","280"
"2017-10-01","B82005","E01013355","283"
"2017-10-01","B82005","E01013356","271"
"2017-10-01","B82005","E01013357","565"
"2017-10-01","B82005","E01013358","304"
"2017-10-01","B82005","E01013359","545"
"2017-10-01","B82005","E01013360","1282"
"2017-10-01","B82005","E01013361","437"
"2017-10-01","B82005","E01013362","909"
"2017-10-01","B82005","E01013363","637"
"2017-10-01","B82005","E01013364","470"
"2017-10-01","B82005","E01013365","1953"
"2017-10-01","B82005","E01013366","245"
"2017-10-01","B82005","E01013368","373"
"2017-10-01","B82005","E01013369","266"
"2017-10-01","B82005","E01013370","38"
"2017-10-01","B82005","E01013371","44"
"2017-10-01","B82005","E01013373","54"
"2017-10-01","B82005","E01013374","46"
"2017-10-01","B82005","E01013375","35"
"2017-10-01","B82005","E01013376","47"
"2017-10-01","B82005","E01013377","56"
"2017-10-01","B82005","E01013378","452"
"2017-10-01","B82005","E01013379","790"
"2017-10-01","B82005","E01013380","727"
"2017-10-01","B82005","E01013381","912"
"2017-10-01","B82005","E01013382","1108"
"2017-10-01","B82005","E01013383","1008"
"2017-10-01","B82005","E01013384","1088"
"2017-10-01","B82005","E01013385","1014"
"2017-10-01","B82005","E01013386","1037"
"2017-10-01","B82005","E01013387","861"
"2017-10-01","B82005","E01013388","495"
"2017-10-01","B82005","E01013389","757"
"2017-10-01","B82005","E01013390","695"
"2017-10-01","B82005","E01013391","488"
"2017-10-01","B82005","E01013392","748"
"2017-10-01","B82005","E01013393","660"
"2017-10-01","B82005","E01013394","432"
"2017-10-01","B82005","E01013395","462"
"2017-10-01","B82005","E01013396","312"
"2017-10-01","B82005","E01013397","383"
"2017-10-01","B82005","E01013398","960"
"2017-10-01","B82005","E01013399","1301"
"2017-10-01","B82005","E01013400","636"
"2017-10-01","B82005","E01013401","961"
"2017-10-01","B82005","E01013402","629"
"2017-10-01","B82005","E01013403","716"
"2017-10-01","B82005","E01013404","232"
"2017-10-01","B82005","E01013405","424"
"2017-10-01","B82005","E01013406","962"
"2017-10-01","B82005","E01013407","116"
"2017-10-01","B82005","E01013408","93"
"2017-10-01","B82005","E01013409","291"
"2017-10-01","B82005","E01013410","136"
"2017-10-01","B82005","E01013411","220"
"2017-10-01","B82005","E01013412","279"
"2017-10-01","B82005","E01013413","383"
"2017-10-01","B82005","E01013414","225"
"2017-10-01","B82005","E01013416","588"
"2017-10-01","B82005","E01013417","204"
"2017-10-01","B82005","E01013418","845"
"2017-10-01","B82005","E01013419","1255"
"2017-10-01","B82005","E01013420","905"
"2017-10-01","B82005","E01013421","144"
"2017-10-01","B82005","E01013422","256"
"2017-10-01","B82005","E01013423","46"
"2017-10-01","B82005","E01013424","55"
"2017-10-01","B82005","E01013425","88"
"2017-10-01","B82005","E01013426","100"
"2017-10-01","B82005","E01013427","89"
"2017-10-01","B82005","E01013428","815"
"2017-10-01","B82005","E01013429","642"
"2017-10-01","B82005","E01013430","129"
"2017-10-01","B82005","E01013431","522"
"2017-10-01","B82005","E01013432","591"
"2017-10-01","B82005","E01013433","432"
"2017-10-01","B82005","E01013434","460"
"2017-10-01","B82005","E01013435","537"
"2017-10-01","B82005","E01013436","74"
"2017-10-01","B82005","E01013437","129"
"2017-10-01","B82005","E01013438","24"
"2017-10-01","B82005","E01013439","30"
"2017-10-01","B82005","E01013440","23"
"2017-10-01","B82005","E01013441","354"
"2017-10-01","B82005","E01013442","357"
"2017-10-01","B82005","E01013443","711"
"2017-10-01","B82005","E01013444","439"
"2017-10-01","B82005","E01013445","562"
"2017-10-01","B82005","E01013446","809"
"2017-10-01","B82005","E01013447","904"
"2017-10-01","B82005","E01013448","645"
"2017-10-01","B82005","E01013449","526"
"2017-10-01","B82005","E01013450","317"
"2017-10-01","B82005","E01013451","24"
"2017-10-01","B82005","E01013452","73"
"2017-10-01","B82005","E01027619","27"
"2017-10-01","B82005","E01027696","1494"
"2017-10-01","B82005","E01027797","21"
"2017-10-01","B82005","E01027875","41"
"2017-10-01","B82005","E01027900","21"
"2017-10-01","B82005","E01027901","25"
"2017-10-01","B82005","E01027902","36"
"2017-10-01","B82005","E01027903","33"
"2017-10-01","B82005","E01033067","476"
"2017-10-01","B82005","E01033068","298"
"2017-10-01","B82005","E01033069","312"
"2017-10-01","B82005","E01033070","184"
"2017-10-01","B82018","E01013022","74"
"2017-10-01","B82018","E01013365","89"
"2017-10-01","B82018","E01013450","626"
"2017-10-01","B82018","E01013452","277"
"2017-10-01","B82018","E01027876","130"
"2017-10-01","B82018","E01027877","184"
"2017-10-01","B82018","E01027896","23"
"2017-10-01","B82018","E01027897","257"
"2017-10-01","B82018","E01027900","1628"
"2017-10-01","B82018","E01027901","393"
"2017-10-01","B82018","E01027902","742"
"2017-10-01","B82018","E01027903","1442"
"2017-10-01","B82021","E01013335","63"
"2017-10-01","B82021","E01013336","52"
"2017-10-01","B82021","E01013337","90"
"2017-10-01","B82021","E01013338","94"
"2017-10-01","B82021","E01013339","87"
"2017-10-01","B82021","E01013340","83"
"2017-10-01","B82021","E01013341","55"
"2017-10-01","B82021","E01013342","94"
